Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Incompl. (Barometer: VEI_DZ656_BAR | Serial number: DZ656 | Sample Interval: 15 Minute)
DATE       : 20/11/2022
TIME       : 10:05:34
FILENAME   : E:\CSV\VEI_EA310_DYO_221120100534_EA310.CSV
CREATED BY : Diver-Office 12.0.1.3
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =..00-EA310  219.
  Instrument number       =          UTC+0     
                          =0
  Location                =VEI_EA310_DYO
  Sample period           =M15
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =WATER HEAD (WC)
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-EA310  219.
  Instrument number       =          UTC+0     
  Location                =VEI_EA310_DYO
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:17 31/10/22
  End date / time         =00:30:19 18/11/22
[Channel 1 from data header]
  Identification          =WATER HEAD (WC)
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Water head[cm],Temperature[°C]
2022/11/04 18:00:00,58.950,9.777
2022/11/04 18:15:00,57.983,9.753
2022/11/04 18:30:00,58.417,9.770
2022/11/04 18:45:00,59.117,9.770
2022/11/04 19:00:00,58.550,9.760
2022/11/04 19:15:00,58.192,9.760
2022/11/04 19:30:00,58.258,9.777
2022/11/04 19:45:00,58.775,9.753
2022/11/04 20:00:00,58.308,9.770
2022/11/04 20:15:00,59.292,9.753
2022/11/04 20:30:00,58.892,9.760
2022/11/04 20:45:00,58.092,9.753
2022/11/04 21:00:00,58.167,9.760
2022/11/04 21:15:00,58.417,9.753
2022/11/04 21:30:00,59.042,9.760
2022/11/04 21:45:00,58.175,9.760
2022/11/04 22:00:00,57.292,9.753
2022/11/04 22:15:00,57.783,9.743
2022/11/04 22:30:00,57.767,9.737
2022/11/04 22:45:00,56.825,9.737
2022/11/04 23:00:00,57.358,9.743
2022/11/04 23:15:00,58.133,9.743
2022/11/04 23:30:00,56.808,9.753
2022/11/04 23:45:00,57.150,9.743
2022/11/05 00:00:00,57.217,9.753
2022/11/05 00:15:00,56.958,9.737
2022/11/05 00:30:00,57.033,9.737
2022/11/05 00:45:00,57.700,9.743
2022/11/05 01:00:00,56.975,9.753
2022/11/05 01:15:00,56.517,9.743
2022/11/05 01:30:00,56.692,9.743
2022/11/05 01:45:00,57.058,9.743
2022/11/05 02:00:00,57.817,9.743
2022/11/05 02:15:00,57.158,9.743
2022/11/05 02:30:00,56.358,9.743
2022/11/05 02:45:00,56.242,9.737
2022/11/05 03:00:00,56.817,9.770
2022/11/05 03:15:00,57.267,9.737
2022/11/05 03:30:00,56.833,9.743
2022/11/05 03:45:00,56.117,9.737
2022/11/05 04:00:00,55.383,9.743
2022/11/05 04:15:00,55.700,9.737
2022/11/05 04:30:00,55.517,9.743
2022/11/05 04:45:00,56.142,9.730
2022/11/05 05:00:00,56.100,9.743
2022/11/05 05:15:00,55.500,9.737
2022/11/05 05:30:00,56.183,9.737
2022/11/05 05:45:00,56.117,9.737
2022/11/05 06:00:00,55.942,9.743
2022/11/05 06:15:00,55.350,9.730
2022/11/05 06:30:00,55.500,9.730
2022/11/05 06:45:00,54.625,9.737
2022/11/05 07:00:00,54.658,9.737
2022/11/05 07:15:00,54.975,9.737
2022/11/05 07:30:00,56.100,9.730
2022/11/05 07:45:00,54.758,9.743
2022/11/05 08:00:00,55.617,9.730
2022/11/05 08:15:00,54.283,9.730
2022/11/05 08:30:00,54.217,9.737
2022/11/05 08:45:00,54.817,9.737
2022/11/05 09:00:00,54.492,9.737
2022/11/05 09:15:00,55.175,9.730
2022/11/05 09:30:00,55.942,9.737
2022/11/05 09:45:00,55.117,9.737
2022/11/05 10:00:00,54.442,9.760
2022/11/05 10:15:00,54.950,9.753
2022/11/05 10:30:00,55.467,9.743
2022/11/05 10:45:00,56.333,9.753
2022/11/05 11:00:00,56.708,9.753
2022/11/05 11:15:00,58.000,9.753
